transaction_id,merchant_id,customer_id,amount,payment_method,status,hour,retry_count,checkout_started,checkout_completed,revenue,revenue_lost
TXN001889,M002,C002447,1512.78,CARD,captured,18,0,1,1,1512.78,0.0
TXN001890,M003,C009793,1167.66,UPI,captured,1,0,1,1,1167.66,0.0
TXN001891,M003,C003078,2228.15,UPI,failed,19,0,1,0,0.0,2228.15
TXN001892,M002,C006056,428.48,UPI,captured,19,0,1,1,428.48,0.0
TXN001893,M002,C008099,845.14,CARD,captured,10,0,0,0,845.14,0.0
TXN001894,M001,C009879,1264.52,CARD,failed,7,0,1,0,0.0,1264.52
TXN001895,M003,C004756,616.97,NETBANKING,captured,20,3,0,0,616.97,0.0
TXN001896,M005,C002002,1495.75,NETBANKING,captured,4,0,1,1,1495.75,0.0
TXN001897,M002,C008327,1069.57,WALLET,captured,1,0,1,1,1069.57,0.0
TXN001898,M002,C001790,1977.27,UPI,captured,5,2,1,1,1977.27,0.0
TXN001899,M004,C007248,1687.52,NETBANKING,captured,22,2,1,1,1687.52,0.0
TXN001900,M005,C007949,304.07,WALLET,captured,20,2,1,1,304.07,0.0
TXN001901,M005,C002908,4350.51,WALLET,captured,22,0,1,1,4350.51,0.0
TXN001902,M002,C006535,235.61,UPI,captured,18,0,1,1,235.61,0.0
TXN001903,M001,C006743,387.02,CARD,captured,12,2,1,1,387.02,0.0
TXN001904,M004,C007063,1261.48,NETBANKING,captured,19,0,1,1,1261.48,0.0
TXN001905,M005,C002271,1697.26,UPI,captured,9,0,1,1,1697.26,0.0
TXN001906,M002,C009020,1068.68,CARD,captured,5,0,1,1,1068.68,0.0
TXN001907,M005,C007987,868.18,UPI,captured,7,0,1,1,868.18,0.0
TXN001908,M004,C009536,1254.16,UPI,failed,5,2,1,0,0.0,1254.16
TXN001909,M004,C007274,2042.15,UPI,failed,20,0,0,0,0.0,2042.15
TXN001910,M003,C006397,535.28,UPI,captured,16,0,0,0,535.28,0.0
TXN001911,M002,C004295,549.26,NETBANKING,captured,7,0,1,1,549.26,0.0
TXN001912,M004,C003128,670.19,CARD,captured,12,0,0,0,670.19,0.0
TXN001913,M003,C007072,3850.92,UPI,captured,8,0,1,1,3850.92,0.0
TXN001914,M003,C008599,1805.05,CARD,captured,7,0,1,1,1805.05,0.0
TXN001915,M005,C001462,2117.32,UPI,captured,17,3,0,0,2117.32,0.0
TXN001916,M005,C001775,4783.01,WALLET,captured,19,0,1,1,4783.01,0.0
TXN001917,M003,C005577,2514.74,UPI,captured,4,1,1,1,2514.74,0.0
TXN001918,M005,C009563,1518.0,UPI,captured,15,0,1,1,1518.0,0.0
TXN001919,M004,C008678,4659.43,UPI,captured,3,2,0,0,4659.43,0.0
TXN001920,M001,C006997,615.64,NETBANKING,failed,8,1,0,0,0.0,615.64
TXN001921,M004,C000363,1083.28,UPI,captured,12,0,1,1,1083.28,0.0
TXN001922,M003,C008134,3377.89,UPI,captured,7,1,1,1,3377.89,0.0
TXN001923,M003,C003802,231.56,UPI,captured,2,0,1,1,231.56,0.0
TXN001924,M004,C000212,708.1,UPI,failed,15,2,1,0,0.0,708.1
TXN001925,M005,C004797,2519.13,CARD,captured,1,0,1,1,2519.13,0.0
TXN001926,M005,C008015,1458.66,CARD,captured,14,1,1,1,1458.66,0.0
TXN001927,M003,C007021,2020.41,CARD,captured,4,1,1,1,2020.41,0.0
TXN001928,M002,C002662,289.13,UPI,failed,20,0,1,1,0.0,289.13
TXN001929,M005,C009108,683.5,CARD,captured,14,0,1,1,683.5,0.0
TXN001930,M004,C009653,2251.5,UPI,captured,23,0,1,1,2251.5,0.0
TXN001931,M005,C001094,650.95,CARD,captured,20,0,1,1,650.95,0.0
TXN001932,M004,C007745,2591.21,UPI,captured,20,0,1,1,2591.21,0.0
TXN001933,M003,C005054,1685.75,NETBANKING,captured,2,0,1,1,1685.75,0.0
TXN001934,M005,C009926,524.46,UPI,captured,12,0,1,1,524.46,0.0
TXN001935,M004,C001552,1765.87,NETBANKING,captured,20,0,1,1,1765.87,0.0
TXN001936,M003,C009526,2438.55,NETBANKING,captured,4,0,0,0,2438.55,0.0
TXN001937,M002,C009057,1788.62,UPI,failed,20,2,0,0,0.0,1788.62
TXN001938,M004,C009479,2058.29,CARD,captured,8,0,1,1,2058.29,0.0
TXN001939,M002,C004156,335.97,WALLET,captured,3,0,1,1,335.97,0.0
TXN001940,M002,C004618,8135.86,UPI,captured,14,0,1,1,8135.86,0.0
TXN001941,M001,C008501,12792.99,UPI,captured,6,2,1,1,12792.99,0.0
TXN001942,M005,C001544,4200.56,UPI,captured,18,0,1,1,4200.56,0.0
TXN001943,M004,C001406,1469.15,CARD,captured,5,0,1,1,1469.15,0.0
TXN001944,M002,C006485,968.8,UPI,captured,7,0,0,0,968.8,0.0
TXN001945,M001,C005722,985.3,WALLET,captured,11,3,1,1,985.3,0.0
TXN001946,M003,C001573,2507.72,UPI,failed,21,0,0,0,0.0,2507.72
TXN001947,M004,C002002,3150.16,CARD,captured,0,0,1,1,3150.16,0.0
TXN001948,M002,C009092,796.56,UPI,captured,2,1,1,1,796.56,0.0
TXN001949,M005,C001108,1316.57,UPI,failed,23,0,1,0,0.0,1316.57
TXN001950,M001,C008176,3661.22,CARD,captured,6,0,1,1,3661.22,0.0
TXN001951,M002,C003306,1233.94,NETBANKING,captured,18,0,1,1,1233.94,0.0
TXN001952,M005,C004858,1464.9,NETBANKING,captured,1,0,1,1,1464.9,0.0
TXN001953,M002,C007272,4029.01,CARD,failed,11,0,1,0,0.0,4029.01
TXN001954,M004,C004321,3541.94,UPI,failed,19,3,1,1,0.0,3541.94
TXN001955,M004,C005513,2550.18,CARD,captured,23,0,1,1,2550.18,0.0
TXN001956,M004,C008594,569.48,UPI,captured,2,2,1,1,569.48,0.0
TXN001957,M001,C003248,575.13,UPI,captured,20,1,0,0,575.13,0.0
TXN001958,M004,C003857,743.53,UPI,captured,9,0,1,1,743.53,0.0
TXN001959,M005,C009582,882.24,UPI,captured,22,2,1,1,882.24,0.0
TXN001960,M002,C005293,1592.05,CARD,captured,2,2,1,1,1592.05,0.0
TXN001961,M003,C004400,1243.27,UPI,captured,22,0,1,1,1243.27,0.0
TXN001962,M005,C002399,1177.02,UPI,captured,1,0,1,1,1177.02,0.0
TXN001963,M005,C008284,1089.7,UPI,captured,1,2,1,1,1089.7,0.0
TXN001964,M004,C005223,663.87,UPI,captured,7,1,1,1,663.87,0.0
TXN001965,M001,C002180,926.13,UPI,captured,9,0,1,1,926.13,0.0
TXN001966,M002,C001313,9384.88,CARD,captured,13,2,1,1,9384.88,0.0
TXN001967,M001,C009091,2343.43,UPI,captured,15,1,0,0,2343.43,0.0
TXN001968,M002,C003173,1361.08,NETBANKING,captured,1,0,1,1,1361.08,0.0
TXN001969,M002,C005933,403.29,CARD,captured,20,0,1,1,403.29,0.0
TXN001970,M001,C003093,606.46,NETBANKING,captured,21,0,1,1,606.46,0.0
TXN001971,M005,C008441,1294.88,UPI,captured,15,2,1,1,1294.88,0.0
TXN001972,M002,C002633,3974.56,UPI,captured,7,1,1,1,3974.56,0.0
TXN001973,M001,C003385,1608.8,UPI,captured,18,2,1,1,1608.8,0.0
TXN001974,M002,C004264,1591.51,UPI,captured,12,0,1,1,1591.51,0.0
TXN001975,M003,C003705,3255.18,CARD,failed,7,1,1,0,0.0,3255.18
TXN001976,M005,C005629,615.83,WALLET,captured,14,1,1,1,615.83,0.0
TXN001977,M004,C001198,4125.49,CARD,failed,5,0,1,0,0.0,4125.49
TXN001978,M002,C004504,985.62,UPI,captured,7,0,1,1,985.62,0.0
TXN001979,M003,C008693,3382.9,NETBANKING,captured,0,0,1,1,3382.9,0.0
TXN001980,M004,C009354,5095.43,CARD,captured,7,1,1,1,5095.43,0.0
TXN001981,M004,C008291,648.2,NETBANKING,captured,14,1,0,0,648.2,0.0
TXN001982,M002,C003129,1339.47,CARD,failed,9,0,1,0,0.0,1339.47
TXN001983,M001,C002295,2518.18,UPI,failed,0,0,1,0,0.0,2518.18
TXN001984,M002,C008905,1064.92,UPI,failed,20,0,1,1,0.0,1064.92
TXN001985,M003,C003915,1088.93,UPI,captured,13,0,0,0,1088.93,0.0
TXN001986,M004,C008299,973.87,WALLET,captured,7,1,1,1,973.87,0.0
TXN001987,M002,C006989,302.33,UPI,failed,19,0,1,1,0.0,302.33
TXN001988,M001,C008238,3121.25,CARD,captured,3,0,1,1,3121.25,0.0
TXN001989,M002,C003132,597.2,UPI,captured,15,0,1,1,597.2,0.0
TXN001990,M005,C009142,214.56,WALLET,captured,21,0,1,1,214.56,0.0
TXN001991,M001,C003799,3094.9,UPI,captured,23,0,1,1,3094.9,0.0
TXN001992,M003,C005238,1974.07,UPI,failed,1,0,1,0,0.0,1974.07
TXN001993,M004,C004725,466.63,UPI,captured,10,1,0,0,466.63,0.0
TXN001994,M002,C006536,3193.8,UPI,captured,16,0,1,1,3193.8,0.0
TXN001995,M001,C003318,2281.03,UPI,captured,14,0,1,1,2281.03,0.0
TXN001996,M005,C004045,1339.77,UPI,captured,19,3,1,1,1339.77,0.0
TXN001997,M001,C007359,1012.02,UPI,captured,10,1,0,0,1012.02,0.0
TXN001998,M005,C002222,1214.53,WALLET,captured,18,0,1,1,1214.53,0.0
TXN001999,M003,C004268,1580.03,UPI,captured,12,0,1,1,1580.03,0.0
TXN002000,M004,C009150,712.71,UPI,captured,3,3,0,0,712.71,0.0
TXN002001,M003,C006820,3276.2,WALLET,captured,4,0,1,1,3276.2,0.0
TXN002002,M002,C004905,2089.14,UPI,captured,23,0,1,1,2089.14,0.0
TXN002003,M001,C004719,1202.29,CARD,captured,23,0,1,1,1202.29,0.0
TXN002004,M005,C004815,5401.74,UPI,captured,0,0,1,1,5401.74,0.0
TXN002005,M005,C009627,1052.31,UPI,captured,1,0,0,0,1052.31,0.0
TXN002006,M001,C007238,4625.9,CARD,captured,19,1,0,0,4625.9,0.0
TXN002007,M001,C002985,1692.8,UPI,captured,21,0,0,0,1692.8,0.0
TXN002008,M002,C005637,2455.48,UPI,captured,8,0,1,1,2455.48,0.0
TXN002009,M003,C003257,998.55,CARD,captured,9,0,1,1,998.55,0.0
TXN002010,M005,C009629,300.14,CARD,failed,4,1,1,0,0.0,300.14
TXN002011,M002,C004474,1965.38,UPI,captured,17,0,1,1,1965.38,0.0
TXN002012,M003,C008165,517.84,UPI,captured,7,0,0,0,517.84,0.0
TXN002013,M002,C007180,820.44,UPI,captured,21,0,1,1,820.44,0.0
TXN002014,M005,C001433,1423.19,NETBANKING,captured,11,0,1,1,1423.19,0.0
TXN002015,M001,C009967,801.59,NETBANKING,captured,9,0,1,1,801.59,0.0
TXN002016,M001,C000418,1305.88,UPI,captured,15,0,1,1,1305.88,0.0
TXN002017,M003,C006475,1571.29,UPI,captured,1,1,1,1,1571.29,0.0
TXN002018,M004,C000983,411.84,CARD,captured,6,0,1,1,411.84,0.0
TXN002019,M003,C006424,1667.94,UPI,captured,12,2,1,1,1667.94,0.0
TXN002020,M004,C001139,814.88,WALLET,captured,19,3,1,1,814.88,0.0
TXN002021,M002,C002929,569.96,CARD,captured,12,2,1,1,569.96,0.0
TXN002022,M002,C009426,270.13,UPI,captured,15,0,1,1,270.13,0.0
TXN002023,M005,C004543,386.26,CARD,captured,16,1,0,0,386.26,0.0
TXN002024,M004,C000831,1365.35,NETBANKING,captured,9,3,0,0,1365.35,0.0
TXN002025,M005,C007633,1385.71,UPI,captured,23,0,1,1,1385.71,0.0
TXN002026,M001,C004289,2027.82,UPI,failed,7,0,1,0,0.0,2027.82
TXN002027,M004,C002861,5284.83,UPI,captured,13,0,1,1,5284.83,0.0
TXN002028,M003,C007106,3963.53,CARD,captured,19,1,1,1,3963.53,0.0
TXN002029,M001,C005376,2970.89,WALLET,captured,9,0,1,1,2970.89,0.0
TXN002030,M001,C007791,3460.42,NETBANKING,captured,10,0,0,0,3460.42,0.0
TXN002031,M003,C002472,1547.91,NETBANKING,captured,4,1,1,1,1547.91,0.0
TXN002032,M001,C006235,1525.67,CARD,captured,10,0,1,1,1525.67,0.0
TXN002033,M004,C004837,4581.63,CARD,captured,8,1,0,0,4581.63,0.0
TXN002034,M005,C006289,1592.61,UPI,captured,10,0,1,1,1592.61,0.0
TXN002035,M001,C007596,1620.04,UPI,captured,7,0,1,1,1620.04,0.0
TXN002036,M004,C004338,3403.5,WALLET,captured,4,0,1,1,3403.5,0.0
TXN002037,M002,C009702,1073.61,UPI,failed,21,0,1,1,0.0,1073.61
TXN002038,M004,C005151,1202.77,UPI,captured,22,0,0,0,1202.77,0.0
TXN002039,M005,C008965,450.76,CARD,captured,21,0,1,1,450.76,0.0
TXN002040,M004,C005180,925.14,UPI,captured,16,0,1,1,925.14,0.0
TXN002041,M003,C001779,1028.89,UPI,captured,11,1,1,1,1028.89,0.0
TXN002042,M005,C008781,1076.4,UPI,captured,16,0,1,1,1076.4,0.0
TXN002043,M002,C000273,2561.58,CARD,captured,16,0,1,1,2561.58,0.0
TXN002044,M003,C001502,597.65,UPI,captured,13,2,0,0,597.65,0.0
TXN002045,M004,C006903,4408.55,CARD,captured,9,0,1,1,4408.55,0.0
TXN002046,M005,C007089,257.72,UPI,captured,10,2,1,1,257.72,0.0
TXN002047,M002,C003577,2161.49,UPI,captured,23,0,1,1,2161.49,0.0
TXN002048,M003,C007629,2574.26,WALLET,captured,12,0,1,1,2574.26,0.0
TXN002049,M002,C005728,2329.87,UPI,captured,9,0,1,1,2329.87,0.0
TXN002050,M004,C001282,3217.79,WALLET,captured,7,0,1,1,3217.79,0.0
TXN002051,M002,C009007,1130.82,UPI,captured,23,0,1,1,1130.82,0.0
TXN002052,M001,C001270,3649.74,UPI,captured,2,0,1,1,3649.74,0.0
TXN002053,M003,C004336,770.75,UPI,captured,11,0,1,1,770.75,0.0
TXN002054,M002,C009344,824.25,NETBANKING,captured,0,0,1,1,824.25,0.0
TXN002055,M004,C009930,7010.76,UPI,captured,2,0,0,0,7010.76,0.0
TXN002056,M004,C002255,1542.95,UPI,captured,14,2,1,1,1542.95,0.0
TXN002057,M002,C001576,2868.09,NETBANKING,captured,23,0,1,1,2868.09,0.0
TXN002058,M004,C009025,1992.02,UPI,captured,20,0,1,1,1992.02,0.0
TXN002059,M005,C009562,2389.06,UPI,failed,13,0,1,0,0.0,2389.06
TXN002060,M005,C008760,269.29,WALLET,captured,6,0,0,0,269.29,0.0
TXN002061,M005,C003188,1809.94,CARD,captured,1,0,0,0,1809.94,0.0
TXN002062,M001,C003284,1356.44,WALLET,captured,19,2,1,1,1356.44,0.0
TXN002063,M002,C000599,2917.97,UPI,captured,3,1,1,1,2917.97,0.0
TXN002064,M001,C006412,708.7,UPI,captured,12,1,1,1,708.7,0.0
TXN002065,M004,C008236,3479.39,CARD,captured,8,0,1,1,3479.39,0.0
TXN002066,M001,C001882,510.24,WALLET,failed,1,3,1,0,0.0,510.24
TXN002067,M004,C003544,933.21,CARD,captured,8,0,0,0,933.21,0.0
TXN002068,M004,C006153,378.94,CARD,captured,10,0,0,0,378.94,0.0
TXN002069,M003,C001884,564.28,UPI,captured,7,0,1,1,564.28,0.0
TXN002070,M005,C007357,1346.9,NETBANKING,captured,6,0,1,1,1346.9,0.0
TXN002071,M004,C008573,4002.7,CARD,captured,22,1,1,1,4002.7,0.0
TXN002072,M003,C005952,1377.43,UPI,captured,11,0,1,1,1377.43,0.0
TXN002073,M005,C005763,479.55,CARD,captured,17,0,1,1,479.55,0.0
TXN002074,M004,C006871,247.47,CARD,captured,1,0,0,0,247.47,0.0
TXN002075,M004,C002163,2295.9,UPI,captured,10,2,1,1,2295.9,0.0
TXN002076,M001,C001659,791.63,WALLET,failed,0,0,1,0,0.0,791.63
TXN002077,M001,C006583,880.98,CARD,captured,6,0,1,1,880.98,0.0
TXN002078,M005,C008038,3169.48,CARD,captured,1,1,1,1,3169.48,0.0
TXN002079,M004,C002893,1202.42,UPI,captured,3,1,1,1,1202.42,0.0
TXN002080,M002,C006044,1054.78,WALLET,captured,16,1,1,1,1054.78,0.0
TXN002081,M001,C002983,1524.23,NETBANKING,captured,2,0,1,1,1524.23,0.0
TXN002082,M005,C009068,4383.31,UPI,captured,17,1,0,0,4383.31,0.0
TXN002083,M004,C007872,1641.25,UPI,captured,10,3,1,1,1641.25,0.0
TXN002084,M004,C003516,238.07,CARD,captured,19,0,1,1,238.07,0.0
TXN002085,M002,C007828,696.2,UPI,captured,7,3,1,1,696.2,0.0
TXN002086,M005,C000028,1066.77,UPI,captured,19,1,1,1,1066.77,0.0
TXN002087,M004,C000636,2672.45,WALLET,captured,18,0,0,0,2672.45,0.0
TXN002088,M001,C002016,495.67,UPI,captured,3,0,1,1,495.67,0.0
TXN002089,M002,C000587,1508.79,CARD,failed,4,2,1,0,0.0,1508.79
TXN002090,M005,C007526,1254.55,UPI,captured,4,0,0,0,1254.55,0.0
TXN002091,M002,C003623,3020.64,UPI,captured,17,0,1,1,3020.64,0.0
TXN002092,M001,C007416,603.33,UPI,captured,22,0,0,0,603.33,0.0
TXN002093,M005,C003471,1531.23,UPI,failed,18,0,1,1,0.0,1531.23
TXN002094,M002,C003715,4566.44,UPI,captured,13,0,1,1,4566.44,0.0
TXN002095,M003,C002396,2749.45,CARD,captured,22,0,1,1,2749.45,0.0
TXN002096,M001,C003471,2163.37,WALLET,captured,11,1,0,0,2163.37,0.0
TXN002097,M001,C009475,1044.78,WALLET,captured,17,0,1,1,1044.78,0.0
TXN002098,M001,C006901,1511.88,UPI,failed,18,1,1,1,0.0,1511.88
TXN002099,M003,C006563,1223.85,UPI,captured,2,1,1,1,1223.85,0.0
TXN002100,M003,C008583,2657.8,CARD,captured,11,0,0,0,2657.8,0.0
TXN002101,M004,C005982,2040.94,UPI,captured,6,1,1,1,2040.94,0.0
TXN002102,M002,C006133,810.77,NETBANKING,captured,10,0,1,1,810.77,0.0
TXN002103,M004,C001951,5411.86,NETBANKING,captured,5,0,1,1,5411.86,0.0
TXN002104,M002,C002638,3510.39,WALLET,captured,9,0,1,1,3510.39,0.0
TXN002105,M003,C005968,669.63,UPI,captured,18,0,1,1,669.63,0.0
TXN002106,M003,C006259,1017.28,UPI,captured,5,0,1,1,1017.28,0.0
TXN002107,M004,C008196,1179.99,UPI,captured,0,0,1,1,1179.99,0.0
TXN002108,M005,C007907,2573.5,UPI,failed,15,0,1,0,0.0,2573.5
TXN002109,M004,C004105,701.14,WALLET,captured,15,0,1,1,701.14,0.0
TXN002110,M002,C007492,784.19,UPI,captured,22,2,1,1,784.19,0.0
TXN002111,M004,C003539,2704.55,CARD,captured,15,0,0,0,2704.55,0.0
TXN002112,M001,C002748,2094.22,UPI,captured,17,0,0,0,2094.22,0.0
TXN002113,M002,C001675,281.81,UPI,captured,14,0,1,1,281.81,0.0
TXN002114,M002,C009124,2266.69,UPI,captured,10,0,1,1,2266.69,0.0
TXN002115,M005,C008317,411.82,UPI,captured,9,0,1,1,411.82,0.0
TXN002116,M003,C008066,806.17,UPI,captured,10,0,1,1,806.17,0.0
TXN002117,M002,C002866,1000.37,CARD,captured,0,1,1,1,1000.37,0.0
TXN002118,M003,C008451,920.18,UPI,captured,18,0,1,1,920.18,0.0
TXN002119,M004,C007027,796.73,NETBANKING,captured,7,0,1,1,796.73,0.0
TXN002120,M001,C009164,583.93,WALLET,captured,9,0,1,1,583.93,0.0
TXN002121,M005,C008184,2018.14,WALLET,captured,19,0,0,0,2018.14,0.0
TXN002122,M003,C007802,368.53,UPI,captured,14,0,0,0,368.53,0.0
TXN002123,M002,C001147,875.37,UPI,captured,16,3,1,1,875.37,0.0
TXN002124,M003,C004685,2522.16,CARD,captured,20,0,1,1,2522.16,0.0
TXN002125,M002,C006802,1840.83,CARD,captured,11,0,1,1,1840.83,0.0
TXN002126,M003,C000893,442.45,UPI,captured,8,1,1,1,442.45,0.0
TXN002127,M002,C004314,286.1,NETBANKING,captured,1,0,1,1,286.1,0.0
TXN002128,M004,C006829,560.38,UPI,captured,21,0,1,1,560.38,0.0
TXN002129,M002,C003624,234.52,UPI,failed,21,0,1,1,0.0,234.52
TXN002130,M002,C008039,1441.36,UPI,captured,6,0,1,1,1441.36,0.0
TXN002131,M001,C000360,927.41,UPI,captured,17,1,1,1,927.41,0.0
TXN002132,M002,C001489,986.32,CARD,captured,22,0,1,1,986.32,0.0
TXN002133,M001,C005761,2014.88,UPI,captured,23,0,1,1,2014.88,0.0
TXN002134,M005,C000291,2694.31,CARD,failed,11,0,1,0,0.0,2694.31
TXN002135,M001,C004956,1620.71,CARD,captured,5,1,1,1,1620.71,0.0
TXN002136,M004,C002114,1120.67,CARD,captured,17,2,1,1,1120.67,0.0
TXN002137,M001,C006941,763.63,CARD,captured,2,0,1,1,763.63,0.0
TXN002138,M005,C005675,1011.62,WALLET,captured,12,0,1,1,1011.62,0.0
TXN002139,M004,C006265,1581.04,NETBANKING,captured,4,2,1,1,1581.04,0.0
TXN002140,M003,C006336,2808.38,UPI,captured,19,0,1,1,2808.38,0.0
TXN002141,M003,C005474,440.71,UPI,failed,0,1,0,0,0.0,440.71
TXN002142,M001,C001567,543.3,UPI,captured,10,2,1,1,543.3,0.0
TXN002143,M001,C000480,1332.86,NETBANKING,captured,19,0,1,1,1332.86,0.0
TXN002144,M005,C004893,247.43,CARD,captured,18,0,1,1,247.43,0.0
TXN002145,M005,C005193,1682.88,UPI,captured,15,0,1,1,1682.88,0.0
TXN002146,M002,C007559,3118.62,WALLET,captured,17,0,1,1,3118.62,0.0
TXN002147,M005,C007098,8837.21,UPI,captured,0,2,1,1,8837.21,0.0
TXN002148,M002,C001100,1430.32,UPI,captured,3,1,1,1,1430.32,0.0
TXN002149,M004,C002236,2663.64,WALLET,captured,9,1,1,1,2663.64,0.0
TXN002150,M001,C008668,1363.09,UPI,captured,17,0,0,0,1363.09,0.0
TXN002151,M004,C000917,4893.52,UPI,captured,5,0,0,0,4893.52,0.0
TXN002152,M005,C004745,954.72,CARD,captured,6,1,1,1,954.72,0.0
TXN002153,M004,C004898,1743.19,UPI,captured,20,0,1,1,1743.19,0.0
TXN002154,M004,C006191,2170.99,UPI,failed,21,0,1,1,0.0,2170.99
TXN002155,M004,C009552,1827.77,CARD,captured,14,0,1,1,1827.77,0.0
TXN002156,M005,C001308,722.47,UPI,captured,12,0,1,1,722.47,0.0
TXN002157,M004,C002222,446.29,CARD,captured,11,0,1,1,446.29,0.0
TXN002158,M002,C007475,3031.97,CARD,captured,9,1,0,0,3031.97,0.0
TXN002159,M005,C004975,1637.56,UPI,captured,10,2,0,0,1637.56,0.0
TXN002160,M004,C006115,1422.59,CARD,captured,2,1,1,1,1422.59,0.0
TXN002161,M005,C008895,2734.02,NETBANKING,captured,21,0,1,1,2734.02,0.0
TXN002162,M003,C000118,2633.64,UPI,captured,20,1,1,1,2633.64,0.0
TXN002163,M002,C003264,1783.95,UPI,captured,21,2,1,1,1783.95,0.0
TXN002164,M004,C005044,2227.13,CARD,captured,8,2,1,1,2227.13,0.0
TXN002165,M003,C004668,879.97,NETBANKING,captured,20,0,0,0,879.97,0.0
TXN002166,M003,C004619,2053.0,CARD,captured,9,1,1,1,2053.0,0.0
TXN002167,M005,C008964,381.64,NETBANKING,captured,2,0,1,1,381.64,0.0
TXN002168,M003,C006799,1360.77,NETBANKING,captured,18,1,1,1,1360.77,0.0
TXN002169,M002,C001288,2435.18,CARD,captured,10,0,1,1,2435.18,0.0
TXN002170,M002,C007659,753.66,UPI,captured,1,0,1,1,753.66,0.0
TXN002171,M001,C009560,1501.08,UPI,captured,19,0,0,0,1501.08,0.0
TXN002172,M002,C008048,1704.49,UPI,captured,22,0,1,1,1704.49,0.0
TXN002173,M003,C008291,656.83,CARD,captured,16,0,1,1,656.83,0.0
TXN002174,M002,C001047,3305.25,UPI,captured,5,0,1,1,3305.25,0.0
TXN002175,M005,C005383,1730.69,NETBANKING,captured,12,0,1,1,1730.69,0.0
TXN002176,M001,C005445,350.46,UPI,failed,20,1,1,1,0.0,350.46
TXN002177,M003,C003804,1440.24,UPI,failed,1,0,1,0,0.0,1440.24
TXN002178,M001,C003756,4285.6,UPI,captured,5,2,1,1,4285.6,0.0
TXN002179,M003,C004483,1335.18,UPI,captured,1,0,1,1,1335.18,0.0
TXN002180,M005,C008798,795.9,UPI,captured,9,0,0,0,795.9,0.0
TXN002181,M001,C002170,866.35,NETBANKING,captured,16,0,1,1,866.35,0.0
TXN002182,M004,C005420,1178.39,UPI,captured,13,0,0,0,1178.39,0.0
TXN002183,M003,C000563,507.8,UPI,captured,14,1,1,1,507.8,0.0
TXN002184,M004,C006461,4113.17,UPI,captured,7,0,1,1,4113.17,0.0
TXN002185,M001,C005939,2805.26,UPI,captured,19,1,1,1,2805.26,0.0
TXN002186,M004,C004001,3171.08,UPI,captured,3,1,1,1,3171.08,0.0
TXN002187,M004,C008212,402.29,WALLET,captured,8,1,1,1,402.29,0.0
TXN002188,M001,C004638,1484.5,CARD,captured,11,0,1,1,1484.5,0.0
TXN002189,M005,C003961,3173.2,NETBANKING,captured,20,0,1,1,3173.2,0.0
TXN002190,M004,C009516,627.97,WALLET,captured,10,0,1,1,627.97,0.0
TXN002191,M004,C003542,1264.22,UPI,captured,2,0,1,1,1264.22,0.0
TXN002192,M005,C003158,555.82,UPI,captured,23,0,1,1,555.82,0.0
TXN002193,M004,C005862,2610.09,CARD,captured,8,0,1,1,2610.09,0.0
TXN002194,M004,C006549,1128.1,CARD,captured,21,0,1,1,1128.1,0.0
TXN002195,M004,C007122,1243.92,CARD,captured,10,0,0,0,1243.92,0.0
TXN002196,M002,C006837,543.0,CARD,captured,13,0,1,1,543.0,0.0
TXN002197,M005,C007307,4621.13,UPI,failed,21,0,1,1,0.0,4621.13
TXN002198,M004,C007178,1395.13,UPI,captured,22,0,1,1,1395.13,0.0
TXN002199,M005,C001315,2523.0,UPI,captured,22,2,1,1,2523.0,0.0
TXN002200,M003,C002427,1821.18,UPI,captured,16,2,1,1,1821.18,0.0
TXN002201,M003,C000940,647.26,UPI,failed,12,0,1,0,0.0,647.26
TXN002202,M004,C008430,360.34,UPI,captured,11,2,1,1,360.34,0.0
TXN002203,M005,C008836,1149.27,CARD,captured,23,0,1,1,1149.27,0.0
TXN002204,M005,C008377,3246.02,UPI,captured,7,0,1,1,3246.02,0.0
TXN002205,M005,C001831,277.1,UPI,captured,4,3,1,1,277.1,0.0
TXN002206,M002,C007888,6365.03,UPI,captured,9,2,0,0,6365.03,0.0
TXN002207,M003,C001786,2609.64,UPI,captured,8,3,1,1,2609.64,0.0
TXN002208,M005,C009641,1560.19,NETBANKING,failed,8,2,1,0,0.0,1560.19
TXN002209,M005,C008030,1220.88,UPI,captured,9,0,0,0,1220.88,0.0
TXN002210,M002,C007491,2662.42,NETBANKING,captured,9,1,1,1,2662.42,0.0
TXN002211,M002,C004578,504.43,NETBANKING,captured,14,0,1,1,504.43,0.0
TXN002212,M005,C001382,1908.22,CARD,captured,15,0,1,1,1908.22,0.0
TXN002213,M001,C000362,1713.93,NETBANKING,captured,20,0,1,1,1713.93,0.0
TXN002214,M005,C001060,5632.65,CARD,captured,7,0,0,0,5632.65,0.0
TXN002215,M005,C008708,1000.04,UPI,captured,2,2,1,1,1000.04,0.0
TXN002216,M002,C005866,1388.13,UPI,captured,21,0,0,0,1388.13,0.0
TXN002217,M002,C008522,1269.96,CARD,captured,1,0,0,0,1269.96,0.0
TXN002218,M005,C006413,885.79,UPI,captured,4,1,1,1,885.79,0.0
TXN002219,M005,C003142,4370.33,CARD,captured,11,1,1,1,4370.33,0.0
TXN002220,M005,C005639,614.18,UPI,captured,1,0,1,1,614.18,0.0
TXN002221,M002,C003740,397.78,UPI,captured,18,1,0,0,397.78,0.0
